"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx"
0.196301291889797,0.0662756982616532,0.206542591267001,0.183493199713672,0.241818181818182,0.0583249821045096,2.21135649325975,8.87114267136872,0.926263817096152,0.500421568653478,0.196721546170365,0.196301291889797,0.18058938148423,0.0201612903225806,0.277777777777778,1.04544974662162,0,8.994140625,8.994140625,0.102701666986013
0.194419193858401,0.0681626061748064,0.208546886184681,0.179985683607731,0.237709377236936,0.0577236936292054,2.32390133506747,9.64384731223818,0.931241993265023,0.537977347747472,0.234001431639227,0.194419193858401,0.178228859431464,0.0210970464135021,0.277777777777778,1.06535456730769,0,8.974609375,8.974609375,0.106559925384735
0.194047796995285,0.0797344737205606,0.225583392984968,0.139899785254116,0.258854688618468,0.118954903364352,3.10089276437341,17.1847389608459,0.9390745264889,0.608872732855653,0.265569076592699,0.194047796995285,0.176018913090834,0.0202429149797571,0.277777777777778,1.02249710648148,0,8.4765625,8.4765625,0.0956926549421612
0.21289404405906,0.0663371896106916,0.232698639942734,0.198625626342162,0.25965640658554,0.0610307802433787,2.81774003740297,12.5797614634832,0.904597566251555,0.435992602449912,0.26486757337151,0.21289404405906,0.185847324820632,0.0203873598369011,0.273972602739726,1.15481770833333,0,8.994140625,8.994140625,0.137710082427245
0.121534256525177,0.0923625979209014,0.0956048675733715,0.0341732283464567,0.212655690765927,0.17848246241947,2.11847386654268,8.60524848451723,0.956733511353767,0.68771402621849,0.0167358625626342,0.121534256525177,0.188298635787941,0.021953896816685,0.277777777777778,0.791733685661765,0.01953125,5.859375,5.83984375,0.0896374157243722
0.156764178246733,0.0832486370017664,0.192712956335004,0.0653400143163923,0.228188976377953,0.16284896206156,3.38641646743717,26.1209540799635,0.946923458717698,0.635687907704207,0.0433929849677881,0.156764178246733,0.186693276585143,0.0212089077412513,0.273972602739726,1.07119278169014,0,4.814453125,4.814453125,0.186059376728748
0.170173324625491,0.0532137773431487,0.190508231925555,0.13007874015748,0.197924123120974,0.0678453829634932,6.33043452749983,57.6187642164887,0.89235576695696,0.432450171309399,0.196721546170365,0.170173324625491,0.093127967573182,0.0196078431372549,0.273972602739726,0.513556985294118,0,5.13671875,5.13671875,0.0588127069790261
0.177423650530744,0.0521610761584151,0.19511811023622,0.122061560486757,0.213758052970651,0.0916964924838941,2.82737196822393,13.4957032298427,0.894020991589875,0.328030427066224,0.197022190408017,0.177423650530744,0.0995945733350229,0.0197433366238894,0.27027027027027,0.304408482142857,0,2.421875,2.421875,0.0979778526721233
0.168900136886454,0.0807092930122534,0.202634216177523,0.0875876879026485,0.23159627773801,0.144008589835361,4.40677812524368,45.5789633518749,0.94138626713208,0.61254458438832,0.0434931997136722,0.168900136886454,0.196737755702672,0.0195694716242661,0.266666666666667,1.2784423828125,0.361328125,5.869140625,5.5078125,0.215892123926838
